tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
18121.68456375839,5.033801267710664,0.031187212946210036,0.030473015255961647,0.031901410636458426,0.0016295863109885096,0.03113691734255056,5.0295603659475385e-05
19128.389261744967,5.313441461595824,0.030019625353860664,0.029319752077017796,0.030719498630703532,0.0015969022680165138,0.0299700311619927,4.959419186796252e-05
20135.093959731545,5.593081655480985,0.02897087609436146,0.028284088484009987,0.02965766370471293,0.0015670446763780895,0.028921932816247647,4.894327811381244e-05
21141.798657718122,5.872721849366145,0.028024205906416827,0.027349417838024467,0.028698993974809187,0.0015396652972766275,0.027975868073575598,4.8337832841229e-05
22148.5033557047,6.152362043251305,0.02716586223141017,0.026502115538347762,0.02782960892447258,0.0015144721689063642,0.027118088757612867,4.777347379730443e-05
23155.208053691276,6.432002237136466,0.026384453707939896,0.025730898387786152,0.02703800902809364,0.0014912184927759267,0.026337207341551,4.7246366388895705e-05
24161.912751677854,6.711642431021626,0.025670464132082387,0.02502634230133772,0.026314585962827056,0.0014696940809558084,0.025623710990804856,4.675314127753141e-05
25168.61744966443,6.991282624906787,0.025015881738445468,0.02438051450596936,0.025651248970921577,0.0014497186964209123,0.024969590912406785,4.6290826038682814e-05
26175.322147651008,7.270922818791947,0.024413913092891044,0.023786689730532187,0.025041136455249902,0.0014311368115412127,0.02436805630456472,4.585678832632473e-05
27182.026845637585,7.550563012677107,0.023858759891491995,0.02323912883061295,0.02447839095237104,0.0014138134419345437,0.023813311203103413,4.5448688388582265e-05
28188.731543624162,7.830203206562268,0.02334544309918409,0.02273290439168425,0.023957981806683928,0.0013976308049178608,0.023300378659911587,4.506443927250123e-05
29195.43624161074,8.109843400447428,0.022869663113693844,0.02226376207753777,0.023475564149849918,0.0013824856168189177,0.022824960940390267,4.470217330357698e-05
30202.140939597317,8.389483594332589,0.02242768762895918,0.021828009459207282,0.02302736579871108,0.0013682868899876563,0.022383327415202072,4.436021375710947e-05
31208.845637583894,8.669123788217748,0.02201626100106045,0.02142242617358222,0.02261009582853868,0.0013549541241307968,0.021972223950258867,4.4037050801581934e-05
32215.55033557047,8.948763982102909,0.021632530455141467,0.021044190785509346,0.022220870124773588,0.0013424158113848849,0.021588799134142914,4.373132099855237e-05
33222.25503355705,9.22840417598807,0.021273985592058432,0.020690820839378156,0.02185715034473871,0.0013306081929336197,0.021230543802298586,4.344178975984603e-05
34228.959731543626,9.508044369873229,0.020938408479727014,0.02036012340637854,0.021516693553075488,0.0013194742187557546,0.020895241143449823,4.316733627719033e-05
35235.6644295302,9.78768456375839,0.020623832229633394,0.02005015404454641,0.02119751041472038,0.0013089626725134753,0.02058092528910295,4.2906940530444e-05
36242.36912751678,10.06732475764355,0.020328506421823052,0.01975918254807476,0.020897830295571344,0.0012990274315456047,0.020285846749769142,4.26596720539095e-05
37249.07382550336,10.34696495152871,0.020050868092787052,0.019485664210791214,0.02061607197478289,0.0012896268380504705,0.020008443412616785,4.242468017026657e-05
38255.778523489935,10.62660514541387,0.019789517269312294,0.019228215595269646,0.020350818943354942,0.0012807231622895857,0.019747316083809117,4.2201185503177446e-05
39262.48322147651,10.906245339299032,0.01954319623835748,0.01898559400441379,0.020100798472301167,0.001272282142350848,0.019501207765817638,4.198847253984034e-05
40269.18791946309,11.18588553318419,0.019310771903914056,0.018756680011970204,0.019864863795857907,0.0012642725879264479,0.019268986020778603,4.17858831354527e-05
41275.89261744967,11.465525727069352,0.019091220707479883,0.018540462533084275,0.01964197888187549,0.0012566660378696558,0.01904962789669583,4.1592810784051026e-05
42282.597315436244,11.745165920954513,0.018883615687853662,0.018336026014287157,0.019431205361420168,0.001249436463134315,0.018842206992269996,4.140869558366678e-05
43289.30201342282,12.024806114839672,0.01868711533430615,0.01814253940000337,0.01923169126860893,0.001242560008174973,0.01864588231452856,4.123301977759092e-05
44296.0067114094,12.304446308724833,0.018500953949706283,0.0179592465946703,0.019042661304742265,0.0012360147650735424,0.018459888645898245,4.1065303808037606e-05
45302.711409395975,12.584086502609994,0.018324433290222996,0.017785458189181612,0.01886340839126438,0.0012297805756207709,0.018283528187415615,4.0905102807381466e-05
46309.41610738255,12.863726696495153,0.018156915288566496,0.0176205442603663,0.018693286316766693,0.0012238388573643847,0.018116163285090137,4.075200347635963e-05
47316.12080536913,13.143366890380314,0.017997815700381184,0.017463928084582442,0.018531703316179926,0.0012181724502768154,0.017957210079082263,4.0605621298921146e-05
48322.82550335571,13.423007084265475,0.017846598539966264,0.017315080632837664,0.018378116447094864,0.0012127654812224145,0.017806132941922535,4.046559804372907e-05
49329.530201342284,13.702647278150634,0.017702771193243927,0.017173515736401603,0.01823202665008625,0.0012076032438389235,0.017662439593707308,4.0331599536619356e-05
50336.23489932886,13.982287472035795,0.017565880113684183,0.017038785829506683,0.018092974397861682,0.0012026720918086565,0.01752567680003832,4.020331364586183e-05
51342.93959731544,14.261927665920956,0.017435507021645702,0.01691047819035246,0.017960535852938945,0.0011979593437948606,0.017395426573164043,4.0080448481659425e-05
52349.644295302016,14.541567859806115,0.017311265539721267,0.016788211613647904,0.01783431946579463,0.0011934531985695824,0.017271302808959006,3.9962730762260756e-05
