tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
42282.597315436244,11.745165920954513,0.016901067608667716,0.016384580627137695,0.017417554590197736,0.0011784693879538781,0.016861497993430542,3.956961523717342e-05
43289.30201342282,12.024806114839672,0.016513014574682575,0.016002807579084358,0.017023221570280793,0.0011641403313811713,0.016473823318932334,3.919125575024135e-05
44296.0067114094,12.304446308724833,0.016142399147033144,0.015638253405908895,0.016646544888157394,0.001150310354817176,0.016103575323134982,3.882382389816183e-05
45302.711409395975,12.584086502609994,0.0157880715510925,0.015289780635015234,0.016286362467169763,0.0011369513886932716,0.01574960474880949,3.846680228300828e-05
46309.41610738255,12.863726696495153,0.015448980930969206,0.014956349769786673,0.01594161209215174,0.0011240375145293888,0.015410861223987651,3.811970698155455e-05
47316.12080536913,13.143366890380314,0.015124164934929515,0.014637008965619413,0.015611320904239617,0.0011115447581859063,0.015086382850090532,3.7782084838983154e-05
48322.82550335571,13.423007084265475,0.01481274058954293,0.014330884984281327,0.015294596194804532,0.001099450906841071,0.014775287078520117,3.74535110228124e-05
49329.530201342284,13.702647278150634,0.01451389628025319,0.01403717524567697,0.01499061731482941,0.0010877353465474035,0.014476762693444003,3.7133586809188004e-05
50336.23489932886,13.982287472035795,0.014226884684964613,0.01375514082478135,0.014698628545147877,0.0010763789176917705,0.014190062747394042,3.682193757057091e-05
51342.93959731544,14.261927665920956,0.013951016531073926,0.013484100265172822,0.01441793279697503,0.0010653637860767733,0.013914498320125698,3.6518210948228644e-05
52349.644295302016,14.541567859806115,0.013685655066133942,0.013223424100207692,0.014147886032060191,0.0010546733276698814,0.013649432990941086,3.62220751928561e-05
53356.34899328859,14.821208053691276,0.013430211148743218,0.012972529989165774,0.013887892308320663,0.0010442920253429559,0.013394277931094701,3.593321764851741e-05
54363.05369127517,15.100848247576437,0.013184138879988316,0.012730878389326595,0.013637399370650038,0.0010342053761576726,0.013148487536619987,3.565134336832969e-05
55369.75838926175,15.380488441461596,0.012946931707249915,0.012497968696334343,0.013395894718165487,0.001024399807949184,0.012911555533393333,3.5376173856582066e-05
56376.463087248325,15.660128635346757,0.012718118941825637,0.012273335794777962,0.013162902088873312,0.0010148626041274358,0.01268301149591632,3.510744590931765e-05
57383.1677852349,15.939768829231918,0.01249726263999271,0.01205654696902081,0.012937978310964611,0.0010055818357577544,0.012462417729435472,3.484491055723814e-05
58389.87248322148,16.219409023117077,0.012283954804010297,0.011847199131137805,0.01272071047688279,0.0009965463001036276,0.012249366471913962,3.4588332096335134e-05
59396.57718120806,16.499049217002238,0.012077814865408279,0.011644916328619378,0.01251071340219718,0.0009877454649185474,0.012043477378216783,3.433748719149608e-05
60403.281879194634,16.7786894108874,0.01187848741791227,0.011449347499465516,0.012307627336359026,0.0009791694178629185,0.011844395253847697,3.409216406457388e-05
61409.98657718121,17.05832960477256,0.011685640171559902,0.011260164446464712,0.012111115896655093,0.0009708088204988365,0.011651788009829574,3.385216173032793e-05
62416.69127516779,17.33796979865772,0.011498962103261554,0.011077060006121834,0.011920864200401273,0.0009626548663817695,0.011465344813953412,3.3617289308141354e-05
63423.395973154365,17.617609992542878,0.01131816178212008,0.010899746390735111,0.01173657717350505,0.0009546992428254798,0.011284774416744525,3.3387365375555506e-05
